"cdrRecordType","globalCallID_callManagerId","globalCallID_callId","origLegCallIdentifier","dateTimeOrigination","origNodeId","origSpan","origIpAddr","callingPartyNumber","callingPartyUnicodeLoginUserID","origCause_location","origCause_value","origPrecedenceLevel","origMediaTransportAddress_IP","origMediaTransportAddress_Port","origMediaCap_payloadCapability","origMediaCap_maxFramesPerPacket","origMediaCap_g723BitRate","origVideoCap_Codec","origVideoCap_Bandwidth","origVideoCap_Resolution","origVideoTransportAddress_IP","origVideoTransportAddress_Port","origRSVPAudioStat","origRSVPVideoStat","destLegIdentifier","destNodeId","destSpan","destIpAddr","originalCalledPartyNumber","finalCalledPartyNumber","finalCalledPartyUnicodeLoginUserID","destCause_location","destCause_value","destPrecedenceLevel","destMediaTransportAddress_IP","destMediaTransportAddress_Port","destMediaCap_payloadCapability","destMediaCap_maxFramesPerPacket","destMediaCap_g723BitRate","destVideoCap_Codec","destVideoCap_Bandwidth","destVideoCap_Resolution","destVideoTransportAddress_IP","destVideoTransportAddress_Port","destRSVPAudioStat","destRSVPVideoStat","dateTimeConnect","dateTimeDisconnect","lastRedirectDn","pkid","originalCalledPartyNumberPartition","callingPartyNumberPartition","finalCalledPartyNumberPartition","lastRedirectDnPartition","duration","origDeviceName","destDeviceName","origCallTerminationOnBehalfOf","destCallTerminationOnBehalfOf","origCalledPartyRedirectOnBehalfOf","lastRedirectRedirectOnBehalfOf","origCalledPartyRedirectReason","lastRedirectRedirectReason","destConversationId","globalCallId_ClusterID","joinOnBehalfOf","comment","authCodeDescription","authorizationLevel","clientMatterCode","origDTMFMethod","destDTMFMethod","callSecuredStatus","origConversationId","origMediaCap_Bandwidth","destMediaCap_Bandwidth","authorizationCodeValue","outpulsedCallingPartyNumber","outpulsedCalledPartyNumber","origIpv4v6Addr","destIpv4v6Addr","origVideoCap_Codec_Channel2","origVideoCap_Bandwidth_Channel2","origVideoCap_Resolution_Channel2","origVideoTransportAddress_IP_Channel2","origVideoTransportAddress_Port_Channel2","origVideoChannel_Role_Channel2","destVideoCap_Codec_Channel2","destVideoCap_Bandwidth_Channel2","destVideoCap_Resolution_Channel2","destVideoTransportAddress_IP_Channel2","destVideoTransportAddress_Port_Channel2","destVideoChannel_Role_Channel2","IncomingProtocolID","IncomingProtocolCallRef","OutgoingProtocolID","OutgoingProtocolCallRef","currentRoutingReason","origRoutingReason","lastRedirectingRoutingReason","huntPilotPartition","huntPilotDN","calledPartyPatternUsage","IncomingICID","IncomingOrigIOI","IncomingTermIOI","OutgoingICID","OutgoingOrigIOI","OutgoingTermIOI","outpulsedOriginalCalledPartyNumber","outpulsedLastRedirectingNumber","wasCallQueued","totalWaitTimeInQueue","callingPartyNumber_uri","originalCalledPartyNumber_uri","finalCalledPartyNumber_uri","lastRedirectDn_uri"
INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,VARCHAR(50),VARCHAR(128),INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,VARCHAR(64),VARCHAR(64),INTEGER,INTEGER,INTEGER,INTEGER,VARCHAR(50),VARCHAR(50),VARCHAR(128),INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,VARCHAR(64),VARCHAR(64),INTEGER,INTEGER,VARCHAR(50),UNIQUEIDENTIFIER,VARCHAR(50),VARCHAR(50),VARCHAR(50),VARCHAR(50),INTEGER,VARCHAR(129),VARCHAR(129),INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,VARCHAR(50),INTEGER,VARCHAR(2048),VARCHAR(50),INTEGER,VARCHAR(32),INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,VARCHAR(32),VARCHAR(50),VARCHAR(50),VARCHAR(64),VARCHAR(64),INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,INTEGER,VARCHAR(32),INTEGER,VARCHAR(32),INTEGER,INTEGER,INTEGER,VARCHAR(50),VARCHAR(50),INTEGER,VARCHAR(50),VARCHAR(50),VARCHAR(50),VARCHAR(50),VARCHAR(50),VARCHAR(50),VARCHAR(50),VARCHAR(50),INTEGER,INTEGER,VARCHAR(255),VARCHAR(255),VARCHAR(255),VARCHAR(255)
1,1,1955009,26686891,1546314693,1,26686891,17756682,"610001","",0,1,4,0,0,0,0,0,0,0,0,0,0,"0","0",26686892,0,0,0,"0952","0952","",0,0,4,0,0,0,0,0,0,0,0,0,0,"0","0",0,1546314693,"0952","658eb32d-154d-41de-ae69-a1d2d70b4a67","","","","",0,"10.242.14.1","",13,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",1,0,0,0,0,0,"","","","::","",0,0,0,0,0,0,0,0,0,0,0,0,2,"5CE70A430CAF11E9B097D77019D8591D",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955010,26686894,1546315431,1,0,1424355338,"2505","AHWASH",0,0,4,1424355338,26982,4,20,0,0,0,0,0,0,"0","0",26686895,1,0,-555356150,"2517","2517","ELIAS",0,16,4,-555356150,22872,4,20,0,0,0,0,0,0,"0","0",1546315434,1546315447,"2517","f10aec2b-e382-450a-9488-3f1e0992fe36","Internal_PT","Internal_PT","Internal_PT","Internal_PT",13,"SEP204C9ED672E6","SEP204C9ED635E7",0,12,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.229.84","10.240.229.222",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955011,26686896,1546315932,1,0,-555356150,"2517","ELIAS",0,0,4,-555356150,24172,4,20,0,0,0,0,0,0,"0","0",26686897,1,0,1424355338,"2505","2505","AHWASH",0,16,4,1424355338,28288,4,20,0,0,0,0,0,0,"0","0",1546315939,1546315948,"2505","b311aa86-b877-4a35-ae17-fdd78ddd7ce3","Internal_PT","Internal_PT","Internal_PT","Internal_PT",9,"SEP204C9ED635E7","SEP204C9ED672E6",0,12,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.229.222","10.240.229.84",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955012,26686898,1546317015,1,0,-656084982,"2519","NATFJI",0,0,4,-656084982,21976,4,20,0,0,0,0,0,0,"0","0",26686899,1,0,1642393610,"2518","2518","",0,16,4,1642393610,19506,4,20,0,0,0,0,0,0,"0","0",1546317021,1546317035,"2518","246c47e9-a533-4cec-8f17-ed846d5ad84b","Internal_PT","Internal_PT","Internal_PT","Internal_PT",14,"SEP689CE2E7146F","SEP204C9ED63A4E",0,12,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.228.216","10.240.228.97",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955013,26686900,1546317619,1,0,-706351094,"2176","MOHAMEMO",0,0,4,-706351094,26258,4,20,0,0,0,0,0,0,"0","0",26686901,1,0,-656084982,"2519","2519","NATFJI",0,16,4,-656084982,16572,4,20,0,0,0,0,0,0,"0","0",1546317622,1546317649,"2519","59447fc2-ef82-419f-aeed-cbd56e5a4f68","Internal_PT","Internal_PT","Internal_PT","Internal_PT",27,"SEP204C9ED63CDC","SEP689CE2E7146F",0,12,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.229.213","10.240.228.216",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955014,26686902,1546317665,1,26686902,17756682,"610001","",0,1,4,0,0,0,0,0,0,0,0,0,0,"0","0",26686903,0,0,0,"6330","6330","",0,0,4,0,0,0,0,0,0,0,0,0,0,"0","0",0,1546317665,"6330","506c2a3e-a750-4b22-92e7-16d34d0f8685","","","","",0,"10.242.14.1","",13,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",1,0,0,0,0,0,"","","","::","",0,0,0,0,0,0,0,0,0,0,0,0,2,"47E2727D0CB611E9962DD77019D8591D",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955015,26686905,1546317681,1,26686905,17756682,"610001","",0,1,4,0,0,0,0,0,0,0,0,0,0,"0","0",26686906,0,0,0,"6330","6330","",0,0,4,0,0,0,0,0,0,0,0,0,0,"0","0",0,1546317681,"6330","91925786-7ac2-428b-b20c-df3b4fbcbfd0","","","","",0,"10.242.14.1","",13,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",1,0,0,0,0,0,"","","","::","",0,0,0,0,0,0,0,0,0,0,0,0,2,"5256D09E0CB611E9966ED77019D8591D",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955016,26686908,1546317698,1,26686908,17756682,"610001","",0,1,4,0,0,0,0,0,0,0,0,0,0,"0","0",26686909,0,0,0,"6330","6330","",0,0,4,0,0,0,0,0,0,0,0,0,0,"0","0",0,1546317698,"6330","0d26e954-e46e-4a75-bb21-027fa8788f9c","","","","",0,"10.242.14.1","",13,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",1,0,0,0,0,0,"","","","::","",0,0,0,0,0,0,0,0,0,0,0,0,2,"5C0A50940CB611E996B0D77019D8591D",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955017,26686911,1546317718,1,26686911,17756682,"610001","",0,1,4,0,0,0,0,0,0,0,0,0,0,"0","0",26686912,0,0,0,"6330","6330","",0,0,4,0,0,0,0,0,0,0,0,0,0,"0","0",0,1546317718,"6330","a7224b07-095e-4df5-b804-256df414e4b5","","","","",0,"10.242.14.1","",13,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",1,0,0,0,0,0,"","","","::","",0,0,0,0,0,0,0,0,0,0,0,0,2,"67B387430CB611E996EDD77019D8591D",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
